Producto base;Descripción diseño;ID ensayo;Nombre formulación;Fecha ensayo;Resultado;Materia prima;% peso;Motivo / comentario;Producto final;Fórmula OK;Riquezas;Spec_Descripcion;Spec_Aspecto;Spec_Color;Spec_Densidad;Spec_pH;Spec_Quimica;Validacion_JSON;Fecha_Validacion
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-169;CALIDAD - FITOMARE F1-19 - 2L - BIOATLANTIS - NORLAN FFV19;09/07/2025;NOK;NORLAN FFV 19;5,3;"Ensayo con MI100 y norlan FFV19; presenta precipitados por incompatibilidad polisacáridos–sales metálicas.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-169;CALIDAD - FITOMARE F1-19 - 2L - BIOATLANTIS - NORLAN FFV19;09/07/2025;NOK;PROTE FOAM ESS;0,05;"Ensayo con MI100 y norlan FFV19; presenta precipitados por incompatibilidad polisacáridos–sales metálicas.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-171;CALIDAD - ID.2025.71 FITOMARE F1-19 XT95;16/07/2025;OK NO LIBERADO;AGUA INICIAL;54,08;"Fitomare F1-19 con AAV20 y algas XT95. Estable y apto para calidad; no presenta precipitados ni gelificaciones.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-171;CALIDAD - ID.2025.71 FITOMARE F1-19 XT95;16/07/2025;OK NO LIBERADO;EDTA TETRASODICO;0,3;"Fitomare F1-19 con AAV20 y algas XT95. Estable y apto para calidad; no presenta precipitados ni gelificaciones.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-171;CALIDAD - ID.2025.71 FITOMARE F1-19 XT95;16/07/2025;OK NO LIBERADO;HIDROXIDO POTASICO;2,8;"Fitomare F1-19 con AAV20 y algas XT95. Estable y apto para calidad; no presenta precipitados ni gelificaciones.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-171;CALIDAD - ID.2025.71 FITOMARE F1-19 XT95;16/07/2025;OK NO LIBERADO;GLICINA;0,5;"Fitomare F1-19 con AAV20 y algas XT95. Estable y apto para calidad; no presenta precipitados ni gelificaciones.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-171;CALIDAD - ID.2025.71 FITOMARE F1-19 XT95;16/07/2025;OK NO LIBERADO;GLUTAMATO MONOSODICO;0,6;"Fitomare F1-19 con AAV20 y algas XT95. Estable y apto para calidad; no presenta precipitados ni gelificaciones.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-171;CALIDAD - ID.2025.71 FITOMARE F1-19 XT95;16/07/2025;OK NO LIBERADO;POLIOL 70/70;5;"Fitomare F1-19 con AAV20 y algas XT95. Estable y apto para calidad; no presenta precipitados ni gelificaciones.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-171;CALIDAD - ID.2025.71 FITOMARE F1-19 XT95;16/07/2025;OK NO LIBERADO;KELIK BORO LIQUIDO;3,2;"Fitomare F1-19 con AAV20 y algas XT95. Estable y apto para calidad; no presenta precipitados ni gelificaciones.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-171;CALIDAD - ID.2025.71 FITOMARE F1-19 XT95;16/07/2025;OK NO LIBERADO;FOSFATO MONOAMONICO PARA LIQUIDOS;4,95;"Fitomare F1-19 con AAV20 y algas XT95. Estable y apto para calidad; no presenta precipitados ni gelificaciones.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-171;CALIDAD - ID.2025.71 FITOMARE F1-19 XT95;16/07/2025;OK NO LIBERADO;MOLIBDATO SODICO;0,52;"Fitomare F1-19 con AAV20 y algas XT95. Estable y apto para calidad; no presenta precipitados ni gelificaciones.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-171;CALIDAD - ID.2025.71 FITOMARE F1-19 XT95;16/07/2025;OK NO LIBERADO;EXTRACTO DE ALGAS XT-95;9,2;"Fitomare F1-19 con AAV20 y algas XT95. Estable y apto para calidad; no presenta precipitados ni gelificaciones.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-171;CALIDAD - ID.2025.71 FITOMARE F1-19 XT95;16/07/2025;OK NO LIBERADO;NITRATO AMONICO;13,2;"Fitomare F1-19 con AAV20 y algas XT95. Estable y apto para calidad; no presenta precipitados ni gelificaciones.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-171;CALIDAD - ID.2025.71 FITOMARE F1-19 XT95;16/07/2025;OK NO LIBERADO;AAV-20;5,3;"Fitomare F1-19 con AAV20 y algas XT95. Estable y apto para calidad; no presenta precipitados ni gelificaciones.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-171;CALIDAD - ID.2025.71 FITOMARE F1-19 XT95;16/07/2025;OK NO LIBERADO;POTRE FOAM ESS;0,05;"Fitomare F1-19 con AAV20 y algas XT95. Estable y apto para calidad; no presenta precipitados ni gelificaciones.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-171;CALIDAD - ID.2025.71 FITOMARE F1-19 XT95;16/07/2025;OK NO LIBERADO;BIOPOL KF78;0,3;"Fitomare F1-19 con AAV20 y algas XT95. Estable y apto para calidad; no presenta precipitados ni gelificaciones.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-170;CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;16/07/2025;LIBERADO;AGUA INICIAL;54,08;"Fitomare F1-19 con AAV20 y algas MI-100. Ensayo conforme; sin cristalizaciones ni olores anómalos.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-170;CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;16/07/2025;LIBERADO;EDTA TETRASODICO;0,3;"Fitomare F1-19 con AAV20 y algas MI-100. Ensayo conforme; sin cristalizaciones ni olores anómalos.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-170;CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;16/07/2025;LIBERADO;HIDROXIDO POTASICO;2,8;"Fitomare F1-19 con AAV20 y algas MI-100. Ensayo conforme; sin cristalizaciones ni olores anómalos.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-170;CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;16/07/2025;LIBERADO;GLICINA;0,5;"Fitomare F1-19 con AAV20 y algas MI-100. Ensayo conforme; sin cristalizaciones ni olores anómalos.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-170;CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;16/07/2025;LIBERADO;GLUTAMATO MONOSODICO;0,6;"Fitomare F1-19 con AAV20 y algas MI-100. Ensayo conforme; sin cristalizaciones ni olores anómalos.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-170;CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;16/07/2025;LIBERADO;POLIOL 70/70;5;"Fitomare F1-19 con AAV20 y algas MI-100. Ensayo conforme; sin cristalizaciones ni olores anómalos.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
FITOMARE F1 - 19;Formulación con aminoácidos y extractos de algas orientada a estabilidad, color y compatibilidad para variantes XT95, MI-100 y Bioatlantis.;ID-170;CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;16/07/2025;LIBERADO;KELIK BORO LIQUIDO;3,2;"Fitomare F1-19 con AAV20 y algas MI-100. Ensayo conforme; sin cristalizaciones ni olores anómalos.";FITOMARE F1 - 19;ID-170 || CALIDAD - ID.2025.70 FITOMARE F1-19 MI-100;Se ha formulado un bioestimulante con algas MI-100 (hay alternativa con xt95) y aminoácidos AAV20 que mantiene fluidez, color y estabilidad. La combinación cumple los estándares funcionales de crecimiento y recuperación vegetal. El producto satisface todos los criterios establecidos en el diseño.;;;;;;;;
